% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=486407, Mon Dec 13 00:55:41 2021
1 11 -0.027787291709069198 -0.010962125117402865 0.006090081768225457 0.028781899543746346 0.9658990866381594 0.9801570389911468 0.9844450410126709 0.9875194504642244 0.9884626257607076 0.9904669531304785 0.9941589283866316 0.9965204317412933 0.9993646614670845 1.0025908486185362 1.0067324870592864 1.0167185747496308 1.033818161160467 1.050043450805954
2 22 -0.027787291709069198 -0.010962125117402865 0.006090081768225457 0.028781899543746346 0.9658990866381594 0.9801570389911468 0.9844450410126709 0.9875194504642244 0.9884626257607076 0.9904669531304785 0.9941589283866316 0.9965204317412933 0.9993646614670845 1.0025908486185362 1.0067324870592864 1.0167185747496308 1.033818161160467 1.050043450805954
3 33 -0.027787291709069198 -0.010962125117402865 0.006090081768225457 0.028781899543746346 0.9658990866381594 0.9801570389911468 0.9844450410126709 0.9875194504642244 0.9884626257607076 0.9904669531304785 0.9941589283866316 0.9965204317412933 0.9993646614670845 1.0025908486185362 1.0067324870592864 1.0167185747496308 1.033818161160467 1.050043450805954
4 44 -0.027787291709069198 -0.010962125117402865 0.006090081768225457 0.028781899543746346 0.9658990866381594 0.9801570389911468 0.9844450410126709 0.9875194504642244 0.9884626257607076 0.9904669531304785 0.9941589283866316 0.9965204317412933 0.9993646614670845 1.0025908486185362 1.0067324870592864 1.0167185747496308 1.033818161160467 1.050043450805954
5 55 -0.027787291709069198 -0.010962125117402865 0.006090081768225457 0.028781899543746346 0.9658990866381594 0.9801570389911468 0.9844450410126709 0.9875194504642244 0.9884626257607076 0.9904669531304785 0.9941589283866316 0.9965204317412933 0.9993646614670845 1.0025908486185362 1.0067324870592864 1.0167185747496308 1.033818161160467 1.050043450805954
6 66 -0.027787291709069198 -0.010962125117402865 0.006090081768225457 0.028781899543746346 0.9658990866381594 0.9801570389911468 0.9844450410126709 0.9875194504642244 0.9884626257607076 0.9904669531304785 0.9941589283866316 0.9965204317412933 0.9993646614670845 1.0025908486185362 1.0067324870592864 1.0167185747496308 1.033818161160467 1.050043450805954
7 77 -0.027787291709069198 -0.010962125117402865 0.006090081768225457 0.028781899543746346 0.9658990866381594 0.9801570389911468 0.9844450410126709 0.9875194504642244 0.9884626257607076 0.9904669531304785 0.9941589283866316 0.9965204317412933 0.9993646614670845 1.0025908486185362 1.0067324870592864 1.0167185747496308 1.033818161160467 1.050043450805954
8 88 -0.027787291709069198 -0.010962125117402865 0.006090081768225457 0.028781899543746346 0.9658990866381594 0.9801570389911468 0.9844450410126709 0.9875194504642244 0.9884626257607076 0.9904669531304785 0.9941589283866316 0.9965204317412933 0.9993646614670845 1.0025908486185362 1.0067324870592864 1.0167185747496308 1.033818161160467 1.050043450805954
9 99 -0.027787291709069198 -0.010962125117402865 0.006090081768225457 0.028781899543746346 0.9658990866381594 0.9801570389911468 0.9844450410126709 0.9875194504642244 0.9884626257607076 0.9904669531304785 0.9941589283866316 0.9965204317412933 0.9993646614670845 1.0025908486185362 1.0067324870592864 1.0167185747496308 1.033818161160467 1.050043450805954
10 110 -0.027787291709069198 -0.010962125117402865 0.006090081768225457 0.028781899543746346 0.9658990866381594 0.9801570389911468 0.9844450410126709 0.9875194504642244 0.9884626257607076 0.9904669531304785 0.9941589283866316 0.9965204317412933 0.9993646614670845 1.0025908486185362 1.0067324870592864 1.0167185747496308 1.033818161160467 1.050043450805954
11 121 -0.027787291709069198 -0.010962125117402865 0.006090081768225457 0.028781899543746346 0.9658990866381594 0.9801570389911468 0.9844450410126709 0.9875194504642244 0.9884626257607076 0.9904669531304785 0.9941589283866316 0.9965204317412933 0.9993646614670845 1.0025908486185362 1.0067324870592864 1.0167185747496308 1.033818161160467 1.050043450805954
12 132 -0.027787291709069198 -0.010962125117402865 0.006090081768225457 0.028781899543746346 0.9658990866381594 0.9801570389911468 0.9844450410126709 0.9875194504642244 0.9884626257607076 0.9904669531304785 0.9941589283866316 0.9965204317412933 0.9993646614670845 1.0025908486185362 1.0067324870592864 1.0167185747496308 1.033818161160467 1.050043450805954
13 143 -0.027787291709069198 -0.010962125117402865 0.006090081768225457 0.028781899543746346 0.9658990866381594 0.9801570389911468 0.9844450410126709 0.9875194504642244 0.9884626257607076 0.9904669531304785 0.9941589283866316 0.9965204317412933 0.9993646614670845 1.0025908486185362 1.0067324870592864 1.0167185747496308 1.033818161160467 1.050043450805954
14 154 -0.027787291709069198 -0.010962125117402865 0.006090081768225457 0.028781899543746346 0.9658990866381594 0.9801570389911468 0.9844450410126709 0.9875194504642244 0.9884626257607076 0.9904669531304785 0.9941589283866316 0.9965204317412933 0.9993646614670845 1.0025908486185362 1.0067324870592864 1.0167185747496308 1.033818161160467 1.050043450805954
15 165 -0.171466617865447 -0.04166674706261368 0.03871390186690431 0.15991659109606474 0.7917838661634898 0.858508033377284 0.8918486977146901 0.9114015378759469 0.9375555846873596 0.955661393609503 0.965177067997204 1.0033426378616264 1.0258702035782161 1.054654803950715 1.067727249441589 1.1103001600759919 1.1539294966098679 1.1875880472629408
16 176 -0.171466617865447 -0.04166674706261368 0.03871390186690431 0.15991659109606474 0.7917838661634898 0.858508033377284 0.8918486977146901 0.9114015378759469 0.9375555846873596 0.955661393609503 0.965177067997204 1.0033426378616264 1.0258702035782161 1.054654803950715 1.067727249441589 1.1103001600759919 1.1539294966098679 1.1875880472629408
