% # columns="iteration, evaluation, void, void, void, xmean", seed=542054, Mon Mar 28 14:03:40 2022, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1263 13893 0 0 0 -55.14143472398311 99.30217409625844 -26.61582160702928 41.95596755719069 -78.69675115188662 -0.053330628847073236 56.580089783666224 59.544495580144044 -5.8943223215402964 37.178900927477436 -127.61069142030033 24.61208484268278 29.450057174752352 -7.831135642206146
1264 13904 0 0 0 -55.134582667041364 99.30256619892305 -26.621839546941573 41.943759263126495 -78.6829469054696 -0.05168392119960711 56.582394623415404 59.563631280744794 -5.902234109598393 37.178949329428626 -127.61075286200074 24.612613365017346 29.442933686676657 -7.837995127265803
1265 13915 0 0 0 -55.13660974876433 99.30187373324071 -26.62724931247351 41.934581769818024 -78.67790688470114 -0.05159508495468215 56.586267233548355 59.59772587920937 -5.91116063682535 37.17946112997414 -127.61080453958449 24.61288976888214 29.43506290720061 -7.830391288983476
1266 13926 0 0 0 -55.1269772869982 99.30191541170547 -26.672204008331512 41.88284058990364 -78.63502965960824 -0.05415526006946574 56.51224813474307 59.670960577450025 -5.9300363407287 37.18041101816911 -127.61084205833902 24.61364475396603 29.4178053511581 -7.829262251566322
1267 13937 0 0 0 -55.12668649387318 99.30286758932645 -26.706929453891785 41.84612610413585 -78.60656837030942 -0.053492269354889044 56.46923297203425 59.74215047187856 -5.946032640172023 37.18147180214238 -127.61105878317429 24.614178343659717 29.403478367075795 -7.821047183781869
1268 13948 0 0 0 -55.10111792732185 99.30275042252019 -26.72532192053651 41.813210510877965 -78.5740017611824 -0.052612164431884094 56.47450376007433 59.78819089744449 -5.948180072643152 37.18217549027807 -127.61125003312188 24.615254720004693 29.403469756077556 -7.825127734645801
1269 13959 0 0 0 -55.07795466267039 99.3025232880647 -26.748668110200917 41.77392235000018 -78.53155933178932 -0.05264084650799159 56.4588958147349 59.85859121922774 -5.966815651074713 37.1824838825499 -127.61137169340572 24.616472350543347 29.38670343400353 -7.832101278720743
1270 13970 0 0 0 -55.07123008582234 99.3022365112142 -26.828699492820935 41.68724578592766 -78.4530769151842 -0.05225616017537725 56.366926962983655 59.96192502450292 -5.987043332916376 37.18451781355126 -127.61251240392552 24.61879569905152 29.37074611530932 -7.834054693082506
1271 13981 0 0 0 -55.05488119288429 99.3028673743011 -26.815214977210672 41.697920241297346 -78.4632399914436 -0.05010545181133857 56.39747320008848 59.93829479170038 -5.978340742588624 37.18463833572308 -127.61257273974529 24.618789779408452 29.37997846155512 -7.834927430636161
1272 13992 0 0 0 -55.022220111410476 99.30355850817513 -26.910707905193025 41.588782593804886 -78.35946228998066 -0.050530604898652076 56.276676890308494 60.06441590374736 -6.001244998333169 37.186695452933215 -127.61324476651816 24.620670663267884 29.36086744387123 -7.850206074588711
1273 14003 0 0 0 -55.01621555207161 99.30248197993683 -26.894017775314445 41.60324109189423 -78.37358109305254 -0.054014109103034474 56.2925645475034 60.07193706936154 -6.00595114265775 37.18577233843639 -127.6127072869323 24.620444774829668 29.355038653985325 -7.8496017821384045
1274 14014 0 0 0 -55.01628467321058 99.30180162355936 -26.92493639099056 41.57002903383211 -78.33657188945995 -0.05329644606428414 56.239865988917074 60.09642414251928 -6.008984201343674 37.18626802308716 -127.61317314511305 24.621158531165193 29.352757757181863 -7.8486977622266885
1275 14025 0 0 0 -55.02677159592672 99.3022076796764 -26.890384780354506 41.61902940859144 -78.38166680773227 -0.049907112773322174 56.29786072033669 60.01015304604478 -5.980098894270683 37.18558155928087 -127.61318149182507 24.620099498346583 29.37993086339378 -7.844964994102145
1276 14036 0 0 0 -55.036779091044224 99.30282468607783 -26.875134322048048 41.63499019164722 -78.39733474421743 -0.05043322609537335 56.3109612338379 60.002201134182386 -5.986028608411279 37.18501247997228 -127.61274055886672 24.61949967970365 29.3730672053568 -7.843802120572566
1277 14047 0 0 0 -55.043711197925596 99.30269632663448 -26.88933356533013 41.627388967840844 -78.39635945369513 -0.05009127346539085 56.286127682571355 60.00868792591398 -5.982107535335475 37.18529618431652 -127.6127220508881 24.61922696964477 29.377031612893354 -7.84154577857886
1278 14058 0 0 0 -55.03981358522988 99.3028283530693 -26.94588669577834 41.56753085113556 -78.33879998395402 -0.05105696411148768 56.18878170313139 60.097288593771125 -6.00282325099893 37.18677647868388 -127.6134122206892 24.620206322878968 29.3584870674493 -7.8379535530994335
1279 14069 0 0 0 -55.04419015430683 99.30189428573263 -26.964998822624242 41.55659233735244 -78.33488478001568 -0.05139995077537297 56.147841883534774 60.09081901769336 -5.997534700512563 37.186988793177065 -127.6134704522395 24.620198207199365 29.363484727950443 -7.836848252917192
1280 14080 0 0 0 -55.044747280087165 99.30314261752959 -26.98191636895701 41.53981863106796 -78.32027872297638 -0.04966913586298542 56.132480058415695 60.11242111604927 -6.000444815938329 37.187405432392644 -127.61351743603886 24.620156175890482 29.36125758062912 -7.833947607849397
1281 14091 0 0 0 -55.045976025684155 99.30264692644094 -27.011474602279847 41.50974636245768 -78.29113317797902 -0.0530483917644346 56.0771608205922 60.144438184550445 -6.007356590984279 37.18792004950661 -127.614017264557 24.62107896844695 29.355376189361063 -7.832520739938074
1282 14102 0 0 0 -55.02920485734367 99.30199900208274 -27.063124757877908 41.44046868791423 -78.2217411943981 -0.056367009507974096 56.019968305148524 60.2658645566252 -6.0464317123877125 37.18889138329952 -127.61440408777507 24.622873144931656 29.319045156260284 -7.843168365391835
1283 14113 0 0 0 -55.020378023851826 99.30271623040151 -27.092197047819997 41.407938609085186 -78.19475073503321 -0.056667015774542126 55.99513512455338 60.33289424706057 -6.059027745235444 37.18935557473264 -127.6145563657566 24.62364429652435 29.307956112614487 -7.850064106115254
1284 14124 0 0 0 -55.015226373081454 99.30195331260626 -27.13822668877716 41.35684198948912 -78.15363542801254 -0.057183089177695864 55.939137228907924 60.38135019119878 -6.070357475778236 37.19091581915442 -127.61520012465583 24.624921775811668 29.299487505069298 -7.847556798613239
1285 14135 0 0 0 -55.00575258018955 99.30266565698825 -27.19591881356007 41.291054136195115 -78.09693738367118 -0.05727643478745674 55.858865658403005 60.473056253271416 -6.096902961320476 37.19248527879869 -127.6155788802409 24.626056769477763 29.27566007292398 -7.852146697320653
1286 14146 0 0 0 -54.985951298444874 99.30252206241234 -27.213409619463903 41.26750399315086 -78.08132881158353 -0.054290447910613104 55.870794201185674 60.467374579733956 -6.086583407445674 37.1929496405449 -127.6155690650007 24.62683552720755 29.287624091585478 -7.857571997643714
1287 14157 0 0 0 -54.96205666157886 99.30206629317469 -27.244348420891612 41.219308025044896 -78.03996190965661 -0.05387332597855786 55.837661247966906 60.551965388758724 -6.097470270368639 37.193638619491814 -127.61547874428122 24.628085284964765 29.279312358665916 -7.843895542680922
1288 14168 0 0 0 -54.96355077031733 99.30233989925091 -27.28977114104729 41.163687830402 -78.0004299016088 -0.056148606583850486 55.79438206649978 60.67913839683238 -6.137600456794398 37.19486503643605 -127.61541419896426 24.629142270371837 29.242048376769365 -7.8333939126058025
1289 14179 0 0 0 -54.98312061204298 99.30222951199131 -27.285809916769434 41.16887132811973 -78.00350303774579 -0.05694143234505303 55.79145510358473 60.70085181524368 -6.144905492954249 37.19530125887188 -127.61598468340938 24.629481215721203 29.23554793608706 -7.819330854340093
1290 14190 0 0 0 -54.979289498976904 99.30224812008707 -27.363183257514063 41.0824341783489 -77.93175282986553 -0.05670660635856759 55.69197683054428 60.8306394094987 -6.17745675070855 37.19756324557277 -127.61659794313377 24.63097256797041 29.20703588894844 -7.8104948919167185
1291 14201 0 0 0 -54.971646592121715 99.30276907648626 -27.37906803471363 41.05975137226687 -77.91529663527385 -0.05515065703077979 55.68046480553728 60.87104031661268 -6.180766763324877 37.19825242000603 -127.61655183732668 24.631322363905216 29.20509258762289 -7.800440231862989
1292 14212 0 0 0 -55.01957723897318 99.30353125151848 -27.378781226962808 41.07642106659158 -77.93948827437148 -0.05761257031896777 55.63903799328527 60.87517026548124 -6.1834927475481605 37.19825717403737 -127.6163386335099 24.630058734726816 29.20047642070763 -7.771664251953698
1293 14223 0 0 0 -54.988852687730414 99.30324635780312 -27.3687714835743 41.06660681783641 -77.92844411489965 -0.05257529268508123 55.71699994487474 60.87609053822318 -6.178027785356332 37.19771131883611 -127.61601229692089 24.631323343035106 29.207630388132102 -7.780139999500758
1294 14234 0 0 0 -54.97458631055249 99.30253395854096 -27.489288486810345 40.93005929334093 -77.80800575226112 -0.05667038265724965 55.56870010044792 61.10731581748413 -6.2262323497392975 37.20019122678909 -127.61710423776084 24.634655966023555 29.165587005703326 -7.764054909631739
1295 14245 0 0 0 -54.94391329279018 99.30280304713708 -27.549670393750258 40.848122544108854 -77.74025091733748 -0.05476526893127629 55.50611691111014 61.27096742619235 -6.260564748577141 37.20167411809314 -127.61745454315502 24.6370731148675 29.1362724900559 -7.75061950683092
1296 14256 0 0 0 -54.9424321851851 99.30349618169716 -27.576754151582215 40.82346864770751 -77.7199566134168 -0.0585047969713637 55.451781829091956 61.28800272116995 -6.265776500843008 37.20270265965562 -127.6178110139711 24.637176230718723 29.131787263732686 -7.7538911120588905
1297 14267 0 0 0 -54.923937115489494 99.30398850998576 -27.604596626493027 40.78924123597858 -77.68903330016741 -0.057513091781747835 55.416501314376426 61.290673130835394 -6.256292748724192 37.203399864243664 -127.6180191109235 24.637789426968713 29.142776350044954 -7.766625273811725
1298 14278 0 0 0 -54.926532208793915 99.30357093432532 -27.59631713245582 40.79176961358835 -77.69340108088215 -0.05637686527601386 55.4263490589108 61.268850712987785 -6.2481469704642585 37.20399769065486 -127.61817921312391 24.637907875016435 29.151933457972206 -7.757797899338519
1299 14289 0 0 0 -54.911193603181914 99.30256315054282 -27.691408126386168 40.68252171969633 -77.59639118253847 -0.05833416932874719 55.302419495688426 61.416471311048454 -6.292432660812816 37.206430494219134 -127.61883763597604 24.639793970977024 29.11201757408154 -7.766574478806118
1300 14300 0 0 0 -54.90451721088081 99.30250605802846 -27.74954148931945 40.628893701755366 -77.55749051639698 -0.05430974264442089 55.22833348018073 61.43953039755222 -6.28059166589887 37.20770791091385 -127.61901342981115 24.640219392101013 29.125633470262326 -7.757248747548894
1301 14311 0 0 0 -54.891091490120566 99.30306323866785 -27.812412885114664 40.543626638493805 -77.48642661524404 -0.05185605530511156 55.181778678961855 61.64141254770041 -6.327371423812927 37.20952207595417 -127.61923011368371 24.64216570240985 29.08403038654255 -7.741968438640873
1302 14322 0 0 0 -54.905045392564475 99.3030454606955 -27.720982785533348 40.65794126781541 -77.58034626357939 -0.05198664000960058 55.282245135226184 61.4439237201039 -6.298047958786018 37.20681541077846 -127.61816058681417 24.638754262100928 29.106306856835115 -7.781848619068492
1303 14333 0 0 0 -54.93315337562151 99.30220736806807 -27.844027011707496 40.52164329186909 -77.47952086661047 -0.055488287196968925 55.107015411404674 61.725263442720575 -6.3690225286655195 37.209171242860286 -127.61856588951912 24.64180190381191 29.04171210012887 -7.726980272532147
1304 14344 0 0 0 -54.91357130628991 99.30271413197624 -27.87011729359819 40.479767778017994 -77.44121162364445 -0.05732125702184062 55.07479391194396 61.81925896956339 -6.377920533288841 37.20958992645064 -127.61908023639043 24.643991209837033 29.036271263504936 -7.709382504295315
1305 14355 0 0 0 -54.90861035467969 99.30366709477624 -27.932719243684094 40.40955024892866 -77.38136754484721 -0.05653235852502269 54.98238925882504 61.93139220451738 -6.405557551237088 37.212105688916836 -127.61985438296617 24.644949302655718 29.012323463136298 -7.702783770228503
1306 14366 0 0 0 -54.88480990144235 99.30263823604696 -27.891400458328636 40.44180495311518 -77.4091499083803 -0.05230055528156074 55.092032642600856 61.87157696269298 -6.395411874589116 37.210674461617366 -127.61908880873915 24.644913168972632 29.021802941510565 -7.71831662737709
1307 14377 0 0 0 -54.85472262439291 99.30153154093964 -27.966524206375883 40.36086906277306 -77.34753182865312 -0.05332553117039108 54.97584554186599 61.9637519116352 -6.4119786060617345 37.21223932232186 -127.61923253937412 24.646139234263256 29.00823784458271 -7.721413794868064
1308 14388 0 0 0 -54.85309215137452 99.30185804829762 -28.020559487543526 40.30728799117016 -77.2892856543501 -0.054863615224658005 54.90604424522661 61.985472343899445 -6.412968371655199 37.21241837701144 -127.61974794720575 24.647156012939806 29.00837486897359 -7.736044937226446
1309 14399 0 0 0 -54.85781485719574 99.30270536653482 -27.979322297099838 40.3576020463844 -77.33323821803192 -0.04628149707112113 54.985122110860004 61.93430825967513 -6.4013001258957285 37.210969549156424 -127.61890099924761 24.645364874312495 29.01701338013883 -7.746096236690759
1310 14410 0 0 0 -54.85815275178825 99.30153819367241 -27.963854202880107 40.376574290820045 -77.33410405775446 -0.04736695824125991 55.013979192851636 61.86800229251526 -6.384210573937744 37.2106321224716 -127.61930557432981 24.644882383798077 29.032492534604316 -7.761855768506369
1311 14421 0 0 0 -54.84471845535584 99.30277285639347 -27.935329048023846 40.395762708233406 -77.34084991429046 -0.04594262605356225 55.04938660643373 61.869393280711215 -6.3916469837660825 37.2100930456869 -127.61928403020735 24.644950050943063 29.02483290415098 -7.775017221524709
1312 14432 0 0 0 -54.84167990189096 99.30274373014979 -27.978067459032342 40.36432462095343 -77.31818665027828 -0.042929209500965994 54.9998611632982 61.87108737012348 -6.383857088468234 37.21072480621744 -127.61961906755828 24.645232127450154 29.033179041283457 -7.783670689956425
1313 14443 0 0 0 -54.83241374125225 99.30269060442771 -27.99380179266284 40.333002925271956 -77.28476249717822 -0.047135230397962434 54.99270809697029 61.930178371498236 -6.411205579134011 37.21126272213577 -127.61982498334295 24.646376459011975 29.007795491535145 -7.800335614408975
1314 14454 0 0 0 -54.85628637508059 99.30253119881023 -27.918611566601903 40.4247197606005 -77.37025006577495 -0.048048754526657335 55.0904904770874 61.80692606013481 -6.386128758729493 37.20986231964827 -127.61933320963008 24.644239329181296 29.029107338696782 -7.793950586502737
1315 14465 0 0 0 -54.865666591301256 99.30218170681734 -27.94432442865703 40.39651145867968 -77.34806925712904 -0.047589513750310834 55.05496879066275 61.87119282662703 -6.404145142604563 37.21113769815737 -127.61976652388988 24.644658493321675 29.013164513728423 -7.786533299505768
1316 14476 0 0 0 -54.837089750300464 99.30258145765048 -27.97875882804398 40.341208076870124 -77.30855092027971 -0.04675081849149623 55.01783260672043 61.95672252958399 -6.418356543371834 37.21249183771138 -127.61982284853573 24.64646082367029 29.003274503839418 -7.768251426968267
1317 14487 0 0 0 -54.83539044952588 99.30154332201458 -27.93147027212059 40.40389430490522 -77.35301102768726 -0.04643396744701645 55.07167453640829 61.81030319871062 -6.382359453968975 37.210733305005796 -127.61953972191434 24.644738087003795 29.03501789308166 -7.793214049339702
1318 14498 0 0 0 -54.83586188817601 99.30191522793133 -27.972496997172293 40.36399090688078 -77.3247928800267 -0.04566136554397655 55.0251287084398 61.884241363134215 -6.4004907848439645 37.2117545087823 -127.61999094504888 24.645686602210787 29.019140841900693 -7.787018647921501
1319 14509 0 0 0 -54.82426925602829 99.30235021696238 -28.045607141584274 40.279577595490515 -77.25562377231725 -0.0461273296709041 54.932236815153274 62.03468497645041 -6.434512825307442 37.21357905119151 -127.6204313557603 24.647382495853087 28.9892160578101 -7.772991766247594
1320 14520 0 0 0 -54.82196037673917 99.30166697164768 -28.066846144002458 40.247120139501085 -77.23361340822996 -0.04385770379022328 54.918664436370996 62.073903917036056 -6.442080971202101 37.21420457430571 -127.6203001366157 24.648295445043004 28.983908907308233 -7.7607378075637925
1321 14531 0 0 0 -54.802025818629374 99.30160394426372 -28.099619192558542 40.19399337936663 -77.19734092976762 -0.044349600068382525 54.89279347979214 62.17234784147692 -6.461526296841395 37.21579229547174 -127.620139614525 24.649458957498336 28.967887474767625 -7.745244919540533
1322 14542 0 0 0 -54.80045793508128 99.30212972084998 -28.112366286487173 40.18002305590294 -77.18764518837229 -0.04316956473980958 54.87642629136572 62.21092984651604 -6.4648869969826235 37.21605321314351 -127.62037223715592 24.650076589932013 28.96576000968638 -7.739785602290561
1323 14553 0 0 0 -54.821519886826586 99.30249377151758 -28.08239675919017 40.22102922462638 -77.22450785048068 -0.040764509456171404 54.91388850123546 62.15317959431865 -6.455587754492452 37.215536394673855 -127.62035550116971 24.64909334548764 28.97340634205491 -7.739573355176645
1324 14564 0 0 0 -54.82718940819338 99.30229934262769 -28.114691235862317 40.18657546644761 -77.20160786796482 -0.04418890882510241 54.85471583614836 62.20641925989579 -6.464572270754529 37.216581784941795 -127.6205573366646 24.649727711479866 28.965850740344788 -7.722367673498487
1325 14575 0 0 0 -54.80745705755728 99.30226155509362 -28.185207521431806 40.09030036159106 -77.11670336917194 -0.04445118719297689 54.7816674972953 62.37722954346765 -6.507390195736292 37.21843969826452 -127.62106317388883 24.652351783086075 28.928557590229463 -7.7110458408801
1326 14586 0 0 0 -54.80113624383468 99.30251741004169 -28.193174066757923 40.07345082281335 -77.09872537479552 -0.045488111743615146 54.790396141905994 62.432681410967994 -6.524422990573499 37.21837970755239 -127.62108639517383 24.653096166699527 28.912582958313177 -7.712328834990693
1327 14597 0 0 0 -54.80979435824061 99.3026582362731 -28.241943078039895 40.02152768279786 -77.06317256058526 -0.04728814440943208 54.722811808913605 62.53141875115609 -6.542383523811873 37.21960537953861 -127.62125091852651 24.653963039758157 28.89695957815779 -7.689056563831752
1328 14608 0 0 0 -54.801980364481246 99.30236451388862 -28.283714119692014 39.972604467775 -77.01604002520094 -0.04929121398707426 54.6529109445919 62.60131431572526 -6.5583434322289875 37.22013876441069 -127.62161503801039 24.655201853911944 28.88280452022627 -7.689561503965464
1329 14619 0 0 0 -54.80125319323331 99.30239460557196 -28.33806642439138 39.925734551095815 -76.97821479619178 -0.0503101520800478 54.56450416319344 62.65746708034974 -6.573352908377131 37.22148092063645 -127.62220806121258 24.65565656894091 28.86911022596268 -7.692372313542176
1330 14630 0 0 0 -54.787110028797805 99.30236280104546 -28.39982839418376 39.85467161454097 -76.9202231188101 -0.04885249313618092 54.4890482157159 62.75971435514302 -6.600201439680847 37.223238151463484 -127.62248425684739 24.656678534351727 28.845481001395058 -7.695595824525416
1331 14641 0 0 0 -54.775432615292225 99.30202864171083 -28.429855185433627 39.811400365237475 -76.8829266299707 -0.04731171613478243 54.47203605354301 62.82305855531883 -6.6161811747955905 37.224113188957645 -127.622605686917 24.657796699452735 28.832224356616234 -7.697522232784185
1332 14652 0 0 0 -54.78467979986949 99.30242261665913 -28.384330282144614 39.865638527213974 -76.92483740121753 -0.04685428681155354 54.52136145332966 62.709393756990984 -6.597312288497589 37.2228634146968 -127.62223299486233 24.65628983809519 28.847859356272323 -7.713912833537299
1333 14663 0 0 0 -54.78733138175205 99.30211236397976 -28.444930826387587 39.792914624255594 -76.86417977148672 -0.04795412387834601 54.432602586989674 62.83756042308287 -6.633417263430662 37.22503535436384 -127.62306299460137 24.65802199453981 28.816390322727173 -7.7005405707205705
1334 14674 0 0 0 -54.77444575720194 99.30245270527149 -28.52169344039883 39.702533013025054 -76.78607781209527 -0.04620067131262091 54.358448330360474 62.974782495891375 -6.661660100823913 37.226337293082686 -127.62342442778345 24.66007169097133 28.79245893381066 -7.690764433327466
1335 14685 0 0 0 -54.800831419059215 99.30229726228914 -28.52877043371552 39.69111572163226 -76.78516734993124 -0.045633028006877026 54.34184513125937 63.010862962468586 -6.672172951388767 37.226526673179805 -127.62292715023715 24.659924024154463 28.78243191560806 -7.657099751430372
1336 14696 0 0 0 -54.79511563100412 99.30224683029 -28.545985208824842 39.67417916224011 -76.76978597026164 -0.04850408554974342 54.29428986552515 63.00502643718056 -6.6604637925309405 37.227545512142036 -127.62349976908588 24.66031380639384 28.794836602222517 -7.660780231095196
1337 14707 0 0 0 -54.7960138299207 99.30272620394744 -28.54480160550352 39.67624914161032 -76.76956524688185 -0.04906398072221085 54.31924070853222 63.004862305222524 -6.667683159575426 37.22734977986131 -127.62368945998418 24.660728944350858 28.78767660132518 -7.677741375601994
1338 14718 0 0 0 -54.813474261532356 99.30259575677735 -28.505940143478007 39.72292663481809 -76.8108105347684 -0.048391998620879104 54.37527671686764 62.95211104285295 -6.664034849353878 37.226170036248284 -127.62312517915346 24.659365556354647 28.788563458956396 -7.684719793358895
1339 14729 0 0 0 -54.80119446152745 99.30263867405988 -28.512362702763006 39.70916082108111 -76.7986232303225 -0.04922393946103988 54.36992459198221 62.99998641674009 -6.677040827816753 37.22666404580063 -127.6231847791637 24.659770171936607 28.77657755048345 -7.684165861703075
1340 14740 0 0 0 -54.80025990920676 99.3024621142415 -28.52645303902616 39.692968211179725 -76.78243090939336 -0.04882432981159005 54.352560768481965 63.00659702401441 -6.675341163854534 37.226740252970444 -127.62306882491616 24.659736249078943 28.77844127334261 -7.684112344790994
1341 14751 0 0 0 -54.7989035186173 99.30232413125648 -28.480791349550007 39.735405378931105 -76.82323918617388 -0.048484535805044596 54.43324014560252 62.992008282573636 -6.6780978738282615 37.22591470023303 -127.62261360661803 24.65937726722919 28.774890117167836 -7.68397222038615
1342 14762 0 0 0 -54.79062726043334 99.30244991573872 -28.55189222672983 39.649088397597026 -76.75174199924166 -0.04967721894133795 54.336516961920815 63.132051045606815 -6.718264018748223 37.22771508793695 -127.62291797240037 24.661020677861757 28.738741476246545 -7.679303615095459
1343 14773 0 0 0 -54.788686044352026 99.30184056430072 -28.622069732792653 39.56364849674047 -76.68418671743461 -0.052780437519839976 54.241858390942475 63.28095065830674 -6.762028202926823 37.229777426584334 -127.62327616849116 24.662700075853973 28.699464863363165 -7.668823043837282
1344 14784 0 0 0 -54.782503621793296 99.3019813800172 -28.623646877369968 39.55105852639647 -76.68032980930829 -0.04889237546368794 54.273277680613 63.32000096651561 -6.76308183619757 37.230389918054954 -127.62316779121034 24.663277390609398 28.700390098975845 -7.649782560803011
1345 14795 0 0 0 -54.7791578439485 99.30170387599455 -28.664440968588725 39.5098135950993 -76.64471614261645 -0.04938906320481458 54.20495960953115 63.35650545061234 -6.763136341564525 37.23120368299993 -127.62351920239038 24.663978014515713 28.701551264763665 -7.645468302545406
1346 14806 0 0 0 -54.780927438943785 99.3017968374658 -28.690668191962292 39.48182583379018 -76.62595994066305 -0.0482609664498503 54.17751105873787 63.41861723613171 -6.778583571276423 37.231737870449706 -127.62367563137187 24.66471579624179 28.687978857409046 -7.635483455165411
1347 14817 0 0 0 -54.769439995997686 99.30164297529319 -28.75764872801473 39.39279615136703 -76.55585867140192 -0.04909524281391326 54.11019931206228 63.59290519684223 -6.816639944277224 37.233702695894586 -127.62378577739564 24.666539502917445 28.654690317901753 -7.616442088366661
1348 14828 0 0 0 -54.75277021509205 99.30198695022365 -28.807623321385073 39.326602385961834 -76.49942232731568 -0.049153164401140904 54.04851625230794 63.70474401128446 -6.84166106065309 37.23511653875793 -127.62414521541939 24.668234993798652 28.633494349812082 -7.602213009316418
1349 14839 0 0 0 -54.74684426715341 99.30230307588702 -28.85599692769217 39.26350485108652 -76.44335101101208 -0.05177232851934366 53.98003766364845 63.826154262563264 -6.886663994528995 37.23594035036553 -127.62403096173456 24.669169963990957 28.590852930510223 -7.610231325875065
1350 14850 0 0 0 -54.75101101956236 99.3024586009527 -28.82151960536421 39.29539007329849 -76.47330252251152 -0.0480372993462518 54.051910969887274 63.815077434384754 -6.8839039664975115 37.23533192346732 -127.62360212004029 24.668647539459545 28.592876537267696 -7.600939265240861
1351 14861 0 0 0 -54.733260448591736 99.30236054152098 -28.873075271324318 39.21980399520338 -76.4152719776017 -0.046408134057104464 54.02860160251122 63.986188715355105 -6.931492920500933 37.23719373723104 -127.62381013174598 24.670723011569237 28.55075365200378 -7.589478778544268
1352 14872 0 0 0 -54.732856236510955 99.30231823007517 -28.903240532501353 39.179957932409174 -76.38748728099512 -0.04781939228741462 53.98453674303214 64.04102381218212 -6.942855382177635 37.23834533412331 -127.62390010815402 24.671608816828446 28.54160538069279 -7.574554484033174
1353 14883 0 0 0 -54.73266639330887 99.3020542696899 -28.859062799086136 39.23702956558295 -76.43302983409116 -0.04895001779732385 54.03577728445743 63.9451039943078 -6.909184188167687 37.23721894222509 -127.62386503922968 24.670493138237994 28.57247822472832 -7.579383407397726
1354 14894 0 0 0 -54.74291985132308 99.30204186314931 -28.894081701156292 39.20592335495339 -76.4119141068258 -0.048236184707698936 53.99712420556503 63.98177929006758 -6.926717469460973 37.23807599210708 -127.6240047377404 24.670539233542726 28.556249280090103 -7.586788922457715
1355 14905 0 0 0 -54.71988459273242 99.30196047288656 -28.970898179023457 39.10254030878566 -76.32452713481669 -0.048586725823077936 53.93308338730291 64.18873660527225 -6.983274531950979 37.23999429424525 -127.62444887789705 24.67333175482395 28.505610635283166 -7.583742427849507
1356 14916 0 0 0 -54.70802606166492 99.30205201586439 -29.0124224910882 39.04188419380829 -76.27797980899847 -0.047051688199514934 53.90630943506038 64.29394888797646 -7.0067372197366105 37.24116641212426 -127.62451853131596 24.67504780069455 28.486412070350536 -7.563563640781923
1357 14927 0 0 0 -54.69131305704589 99.30211274588532 -29.105126279329543 38.929357275471936 -76.18871420031819 -0.04790838696528 53.80290592671174 64.49432284096231 -7.065335570268077 37.243684420225335 -127.62498580866696 24.677413942928702 28.433727062114528 -7.559087307660126
1358 14938 0 0 0 -54.69385475307823 99.30163250252218 -29.135937895318648 38.8892207209721 -76.15168352314973 -0.04853040722980744 53.75425769681119 64.55531946213978 -7.073541714022122 37.24425703464932 -127.62515974040394 24.678339513550238 28.42708683933328 -7.545588961779583
1359 14949 0 0 0 -54.696837156319404 99.30125685853376 -29.203463370719007 38.802319439160456 -76.08816906644513 -0.05031210224225318 53.685030155969116 64.73752497228242 -7.117382144412931 37.246261260275745 -127.62531598337058 24.68027147538464 28.388241034531955 -7.519352926771758
1360 14960 0 0 0 -54.68854443530547 99.30188052058406 -29.22821058853368 38.76872549849624 -76.06752659819635 -0.050502202628354274 53.68234756021244 64.79598230224387 -7.126375692071316 37.24751385360872 -127.62549306075233 24.681172061051292 28.382116600267423 -7.506235951133726
1361 14971 0 0 0 -54.6870767280125 99.3024346823101 -29.229781392941195 38.769837117714935 -76.06727840772983 -0.04873634885557936 53.69350276042179 64.78597774475799 -7.122971854274957 37.24709252675251 -127.62538850680833 24.6810564022862 28.385059789120987 -7.5166837730038605
1362 14982 0 0 0 -54.67651978159124 99.30240838324139 -29.269861140168494 38.72102504657051 -76.03323778904365 -0.048201552168048556 53.65885627605954 64.88110187985669 -7.147537794956487 37.24870072504086 -127.6258563480701 24.68238856954243 28.36429717219869 -7.509084321288016
1363 14993 0 0 0 -54.674793382676235 99.3023111850434 -29.354579912273294 38.618485701099395 -75.94882824491957 -0.05017435514290521 53.53910034486933 65.0556428544877 -7.193146491871931 37.25054417137676 -127.62616431686457 24.684473144848194 28.32340195218062 -7.492682248752368
1364 15004 0 0 0 -54.67588700278397 99.30282627264206 -29.398549569099707 38.54521601190523 -75.89229736276674 -0.05171703636877114 53.51838593378889 65.22672051462594 -7.242607875189187 37.25224243454008 -127.62614969201005 24.686536040086448 28.279171639736525 -7.464833758722075
1365 15015 0 0 0 -54.67627634863401 99.30260762915319 -29.460884881827425 38.46612268158065 -75.83415580565384 -0.05010933109692718 53.45396235964874 65.37730345212651 -7.282511970426942 37.25423697365063 -127.62632995957895 24.688089894138148 28.243775377427156 -7.443555330328408
1366 15026 0 0 0 -54.66243580410037 99.3025483422728 -29.51464633401569 38.39395608321417 -75.76979374547271 -0.049503875365397285 53.3974257155886 65.47823688690492 -7.305193701984739 37.25486274885478 -127.62631696947197 24.68977838169339 28.224061049723744 -7.434048308903679
1367 15037 0 0 0 -54.67131978287425 99.30260231559457 -29.51048961537435 38.405509277932644 -75.77629297943163 -0.0488381868032524 53.38805752463525 65.42159290037034 -7.291794626586451 37.25453595467316 -127.62630680380683 24.68910655193371 28.236135961313465 -7.440287493730884
