% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=542054, Mon Mar 28 14:03:40 2022
1 11 -0.02765377895994632 -0.009108895277184654 0.007807285500427449 0.04989813431684457 0.9403499405174235 0.967173937045014 0.9829347492599315 0.9931915046950268 0.9955004402869432 0.9982952613721167 1.001403005002568 1.004999286457969 1.007107854817 1.0092106441223965 1.012210017886818 1.017030602540641 1.024205643692253 1.0423964965598418
2 22 -0.06181380216401479 -0.015736154686401126 0.013634813761315544 0.06487141622084168 0.9403499405174235 0.967173937045014 0.9829347492599315 0.9931915046950268 0.9955004402869432 0.9982952613721167 1.001403005002568 1.004999286457969 1.007107854817 1.0092106441223965 1.012210017886818 1.017030602540641 1.024205643692253 1.0423964965598418
3 33 -0.06926200972192817 -0.014603651616003008 0.018278869897293618 0.07848085143265834 0.9403499405174235 0.967173937045014 0.9829347492599315 0.9931915046950268 0.9955004402869432 0.9982952613721167 1.001403005002568 1.004999286457969 1.007107854817 1.0092106441223965 1.012210017886818 1.017030602540641 1.024205643692253 1.0423964965598418
4 44 -0.11606471623211731 -0.024973695090568723 0.019575160714030933 0.13167359057973843 0.9403499405174235 0.967173937045014 0.9829347492599315 0.9931915046950268 0.9955004402869432 0.9982952613721167 1.001403005002568 1.004999286457969 1.007107854817 1.0092106441223965 1.012210017886818 1.017030602540641 1.024205643692253 1.0423964965598418
5 55 -0.15360591106334648 -0.029685565940841162 0.023836432493580535 0.16207817763791424 0.9403499405174235 0.967173937045014 0.9829347492599315 0.9931915046950268 0.9955004402869432 0.9982952613721167 1.001403005002568 1.004999286457969 1.007107854817 1.0092106441223965 1.012210017886818 1.017030602540641 1.024205643692253 1.0423964965598418
6 66 -0.20747735417885227 -0.02948474488231786 0.02835089398730818 0.17636812559139375 0.9403499405174235 0.967173937045014 0.9829347492599315 0.9931915046950268 0.9955004402869432 0.9982952613721167 1.001403005002568 1.004999286457969 1.007107854817 1.0092106441223965 1.012210017886818 1.017030602540641 1.024205643692253 1.0423964965598418
7 77 -0.22871664875511785 -0.03387712726043836 0.03305135035868331 0.1852461490670377 0.9403499405174235 0.967173937045014 0.9829347492599315 0.9931915046950268 0.9955004402869432 0.9982952613721167 1.001403005002568 1.004999286457969 1.007107854817 1.0092106441223965 1.012210017886818 1.017030602540641 1.024205643692253 1.0423964965598418
8 88 -0.2423885563388269 -0.046198651131642725 0.04118345123432131 0.2149054314498405 0.9403499405174235 0.967173937045014 0.9829347492599315 0.9931915046950268 0.9955004402869432 0.9982952613721167 1.001403005002568 1.004999286457969 1.007107854817 1.0092106441223965 1.012210017886818 1.017030602540641 1.024205643692253 1.0423964965598418
9 99 -0.2343148038495856 -0.03917112172564965 0.041067750654981805 0.24765358082491726 0.9403499405174235 0.967173937045014 0.9829347492599315 0.9931915046950268 0.9955004402869432 0.9982952613721167 1.001403005002568 1.004999286457969 1.007107854817 1.0092106441223965 1.012210017886818 1.017030602540641 1.024205643692253 1.0423964965598418
10 110 -0.2468713272645059 -0.03833272189011483 0.04034858087869758 0.28082293878549874 0.9403499405174235 0.967173937045014 0.9829347492599315 0.9931915046950268 0.9955004402869432 0.9982952613721167 1.001403005002568 1.004999286457969 1.007107854817 1.0092106441223965 1.012210017886818 1.017030602540641 1.024205643692253 1.0423964965598418
